"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","Eucl_distance","NS_shift","EW_shift","shift_direction","n_routes_hist","n_routes_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","rS_NA","rE_NA","rU_NA","rS_A","rE_A","rU_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Aquila chrysaetos",-1314889.81031399,683421.537479572,-1220532.56315925,516281.492261912,191935.105715401,-167140.04521766,94357.2471547411,140.336254368718,44,46,0.727214479590894,0.949050949050949,0.711288711288711,0.711288711288711,0.954045954045954,0.945054945054945,0.699300699300699,0.699300699300699,0.959040959040959,0.035964035964036,0.307692307692308,0.307692307692308,0.037962037962038,0.041958041958042,0.312687312687313,0.312687312687313,0.040959040959041,0.911008571047343,0.0889914289526566,0.0989486576143602,0.911008571047343,0.0889914289526566,0.0989486576143602,0.828157908599616,0.090943889092589,0.0808982023077952
"Archilochus alexandri",-1032860.56181709,-249032.713746171,-857356.715369875,-244560.945260069,175560.806648758,4471.76848610237,175503.84644722,81.826721376535,26,33,0.884657641586977,0.999000999000999,0.761238761238761,0.761238761238761,1,1,0.816183816183816,0.816183816183816,1,0.000999000999000999,0.243756243756244,0.243756243756244,0.000999000999000999,0.000999000999000999,0.184815184815185,0.184815184815185,0.000999000999000999,0.939648266644224,0.0603517333557756,0.0191312351999338,0.961769261706818,0.038230738293182,0.0183776262591087,0.922737029782313,0.0179974118638104,0.0592655583538768
"Archilochus colubris",1035473.14728577,215742.106125564,999705.963320152,254242.689586346,52550.7980496094,38500.5834607823,-35767.1839656153,-36.1287174000944,258,314,0.827809297751249,1,1,1,1,1,1,1,1,0.001998001998002,0.145854145854146,0.145854145854146,0.001998001998002,0.002997002997003,0.157842157842158,0.157842157842158,0.000999000999000999,1,0,0.0389858864741689,1,0,0.0373997145183677,0.961014113525831,0.0389858864741689,0
"Ardea herodias",403473.78739548,317933.183134086,510130.689574397,316306.672977683,106669.303539922,-1626.51015640271,106656.902178917,93.6593507453796,437,472,0.90854196231291,1,0.741258741258741,0.741258741258741,1,1,0.784215784215784,0.784215784215784,1,0.001998001998002,0.265734265734266,0.265734265734266,0.001998001998002,0.000999000999000999,0.231768231768232,0.231768231768232,0.000999000999000999,0.999521100036644,0.000478899963356108,0.000487020904097594,0.999521100036644,0.000478899963356108,0.000487020904097594,0.999034545375956,0.000486787783340073,0.000478666840704504
"Athene cunicularia",-688287.01162417,287543.108650734,-763691.839724961,143766.58296481,162350.169199865,-143776.525685923,-75404.8281007913,-156.821791275245,37,39,0.813416530672432,1,0.743256743256743,0.743256743256743,0.995004995004995,1,0.727272727272727,0.727272727272727,1,0.002997002997003,0.253746253746254,0.253746253746254,0.00799200799200799,0.001998001998002,0.277722277722278,0.277722277722278,0.000999000999000999,0.990365666577236,0.00963433342276413,0.12728172564957,0.990365666577236,0.00963433342276413,0.113918079761047,0.865371398462449,0.126210219450331,0.00841838208721941
"Aythya americana",-1042842.64115712,827204.899107036,-915749.403690941,903829.423065252,148404.880921948,76624.5239582162,127093.237466178,51.0401892130984,22,23,0.758268679481153,0.993006993006993,0.71028971028971,0.71028971028971,0.996003996003996,0.993006993006993,0.76023976023976,0.76023976023976,0.997002997002997,0.00599400599400599,0.310689310689311,0.310689310689311,0.003996003996004,0.00699300699300699,0.225774225774226,0.225774225774226,0.000999000999000999,0.910826171360298,0.0891738286397019,0.0780142235933419,0.934167499060196,0.0658325009398034,0.0734481298793597,0.845651828249715,0.0715551936910717,0.0827929780592136
"Baeolophus bicolor",1052192.29860225,103468.611963938,1083694.12237256,149556.106735679,55824.9234230675,46087.4947717406,31501.8237703172,42.2013443152289,386,414,0.919087336465116,0.997002997002997,0.928071928071928,0.928071928071928,1,0.994005994005994,0.933066933066933,0.933066933066933,1,0.00699300699300699,0.0769230769230769,0.0769230769230769,0.004995004995005,0.00599400599400599,0.0639360639360639,0.0639360639360639,0.000999000999000999,0.985360630002902,0.014639369997098,0.000828377058092096,0.985360630002902,0.014639369997098,0.000828377058092096,0.98455631949706,0.000816260038560337,0.0146274204643797
"Bartramia longicauda",34285.5142962289,632267.342059908,-120051.261892823,642107.636416145,154650.159642488,9840.29435623763,-154336.776189052,-86.0532773030572,91,79,0.832292822419763,0.995004995004995,1,1,0.998001998001998,0.998001998001998,1,1,1,0.00899100899100899,0.003996003996004,0.003996003996004,0.003996003996004,0.00699300699300699,0.001998001998002,0.001998001998002,0.000999000999000999,1,0,0.094879652580746,1,0,0.0684492403232941,0.905120347419254,0.094879652580746,0
"Bombycilla cedrorum",759303.527393178,630293.955897965,704512.452936701,624498.365633526,55096.7395279287,-5795.5902644383,-54791.0744564766,-90.3673945822665,368,399,0.938267609961836,0.997002997002997,0.939060939060939,0.939060939060939,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.0599400599400599,0.0599400599400599,0.000999000999000999,0.002997002997003,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.989982131646011,0.0100178683539893,0,0.992831463174057,0.00716853682594253,0,0.989982131646011,0,0.0100178683539893
"Bonasa umbellus",432113.198842435,910618.609823372,685187.349710209,881604.481118301,254731.909076895,-29014.1287050709,253074.150867775,99.6920243285254,49,45,0.758417454897764,0.993006993006993,0.988011988011988,0.988011988011988,1,0.981018981018981,1,1,1,0.012987012987013,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.013986013986014,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.925296474493743,0.0747035255062568,0.0162329398453281,0.946049985749052,0.0539500142509481,0.0162329398453281,0.911381386263626,0.0150385185869541,0.0735800951494199
"Botaurus lentiginosus",39331.1504313479,922300.768309274,288224.39329161,921406.114188876,248894.850785412,-894.654120397638,248893.242860262,90.3313773832414,54,45,0.813674821503537,0.989010989010989,0.641358641358641,0.641358641358641,0.999000999000999,0.987012987012987,1,1,0.998001998001998,0.017982017982018,0.340659340659341,0.340659340659341,0.001998001998002,0.013986013986014,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.948592843615942,0.0514071563840577,0.0145402349831404,1,0,0.0128916203555639,0.935499340454469,0.0138030802673594,0.0506975792781719
"Branta canadensis",440193.141838713,610765.588817556,497051.713735701,473839.863063463,148261.767058976,-136925.725754094,56858.5718969874,160.454366045844,207,432,0.837370729613546,0.999000999000999,0.901098901098901,0.901098901098901,1,1,0.911088911088911,0.911088911088911,1,0.00699300699300699,0.114885114885115,0.114885114885115,0.000999000999000999,0.000999000999000999,0.0789210789210789,0.0789210789210789,0.000999000999000999,0.951855109615684,0.0481448903843164,0,0.954947142426903,0.0450528575730968,0,0.951855109615684,0,0.0481448903843164
"Bubo virginianus",120479.98959375,288588.519581638,-158544.225676536,277848.577316828,279230.834735439,-10739.9422648105,-279024.215270286,-91.236416389128,216,143,0.850151843408409,0.997002997002997,0.824175824175824,0.824175824175824,1,0.999000999000999,0.867132867132867,0.867132867132867,1,0.002997002997003,0.201798201798202,0.201798201798202,0.001998001998002,0.004995004995005,0.148851148851149,0.148851148851149,0.000999000999000999,0.971539572092314,0.0284604279076857,0.00389535236911729,0.974212558563731,0.0257874414362691,0.00389535236911729,0.967862383628483,0.00378490858165717,0.0283527077898603
"Buteo jamaicensis",127629.254976838,325198.216573145,213651.267179529,336515.814938685,86763.3252945253,11317.5983655396,86022.0122026912,83.5039113612771,516,573,0.959200078108956,1,0.534465534465534,0.534465534465534,1,1,0.537462537462537,0.537462537462537,1,0.002997002997003,0.486513486513487,0.486513486513487,0.002997002997003,0.001998001998002,0.461538461538462,0.461538461538462,0.001998001998002,0.998487870572164,0.00151212942783596,0.00138008784827458,0.998487870572164,0.00151212942783596,0.00138008784827458,0.997111950439798,0.00137800385254311,0.00151004570765886
"Buteo lineatus",800982.373549676,-232739.278798823,752737.826330721,-56622.6898104125,182605.008839503,176116.588988411,-48244.5472189551,-10.1552745202018,154,266,0.800135816119038,0.982017982017982,0.934065934065934,0.934065934065934,1,0.989010989010989,0.945054945054945,0.945054945054945,1,0.020979020979021,0.0559440559440559,0.0559440559440559,0.000999000999000999,0.022977022977023,0.0729270729270729,0.0729270729270729,0.000999000999000999,0.951179263820809,0.048820736179191,5.36397270928939e-05,0.951957385235361,0.048042614764639,5.36397270928939e-05,0.951130733580185,5.10211297383803e-05,0.0488182452900764
"Buteo platypterus",1103703.65345735,314416.25465184,1107009.45953126,302853.019760449,12026.502191071,-11563.2348913911,3305.80607391777,171.742264343439,118,153,0.751495927590022,0.984015984015984,0.96003996003996,0.96003996003996,1,0.985014985014985,0.977022977022977,0.977022977022977,1,0.014985014985015,0.042957042957043,0.042957042957043,0.000999000999000999,0.012987012987013,0.012987012987013,0.012987012987013,0.000999000999000999,0.886847583166287,0.113152416833713,0,0.901220021495373,0.0987799785046274,0,0.886847583166287,0,0.113152416833713
"Buteo regalis",-984973.443469952,681698.826558685,-987946.453083336,693931.276522136,12588.5510790397,12232.4499634505,-2973.00961338356,-21.2126994743346,34,32,0.745822612376757,0.996003996003996,1,1,1,0.994005994005994,1,1,1,0.00899100899100899,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.004995004995005,0.002997002997003,0.002997002997003,0.000999000999000999,1,0,0.145126486439331,1,0,0.142356804290579,0.854873513560669,0.145126486439331,0
"Buteo swainsoni",-744105.827496929,411688.877493542,-899610.517466937,376311.173447692,159478.182038247,-35377.7040458507,-155504.689970009,-107.848761233602,94,92,0.875622808903482,0.999000999000999,0.991008991008991,0.991008991008991,0.995004995004995,0.999000999000999,1,1,0.995004995004995,0.000999000999000999,0.001998001998002,0.001998001998002,0.00699300699300699,0.002997002997003,0.000999000999000999,0.000999000999000999,0.00899100899100899,0.999513095443477,0.000486904556523306,0.100052040585296,1,0,0.0991871614846548,0.899553593120571,0.100008196769603,0.000438210109826507
"Calamospiza melanocorys",-653835.492103596,742873.603623364,-760812.552907515,638337.840931675,149572.113777196,-104535.762691689,-106977.060803919,-138.942457272752,58,37,0.70799486960681,0.979020979020979,0.873126873126873,0.873126873126873,0.984015984015984,0.976023976023976,0.862137862137862,0.862137862137862,0.986013986013986,0.020979020979021,0.14985014985015,0.14985014985015,0.015984015984016,0.028971028971029,0.156843156843157,0.156843156843157,0.015984015984016,0.97274114912499,0.0272588508750099,0.261253491166759,0.97274114912499,0.0272588508750099,0.249920958038767,0.723763387131442,0.255954795597484,0.0202818172710744
"Callipepla californica",-2044178.46125152,750085.997043305,-1982892.27705385,772822.830119307,65367.8816532764,22736.8330760018,61286.1841976703,54.9023242870105,48,55,0.838612126859865,0.995004995004995,0.96003996003996,0.96003996003996,1,0.989010989010989,0.954045954045954,0.954045954045954,1,0.010989010989011,0.042957042957043,0.042957042957043,0.001998001998002,0.00999000999000999,0.030969030969031,0.030969030969031,0.000999000999000999,0.914850377622526,0.0851496223774742,0.00253272572241203,0.919452429478459,0.0805475705215409,0.00253272572241203,0.912730152506749,0.00231756489108792,0.0849522826021628
"Calypte anna",-2178108.88952002,383043.860527503,-2118355.6846767,652050.36942489,275562.964344281,269006.508897388,59753.2048433144,-2.8694318985181,20,29,0.505444468768822,0.962037962037962,0.953046953046953,0.953046953046953,1,0.952047952047952,0.969030969030969,0.969030969030969,1,0.04995004995005,0.0529470529470529,0.0529470529470529,0.001998001998002,0.0589410589410589,0.033966033966034,0.033966033966034,0.000999000999000999,0.552316628097368,0.447683371902632,0,0.606863140491731,0.393136859508269,0,0.552316628097368,0,0.447683371902632
"Cardellina canadensis",1472679.80640113,827040.78140143,1354016.45911851,840729.768787681,119450.317554945,13688.9873862512,-118663.347282623,-72.3738160778969,59,39,0.822723084862845,1,0.95004995004995,0.95004995004995,1,1,0.956043956043956,0.956043956043956,1,0.000999000999000999,0.040959040959041,0.040959040959041,0.000999000999000999,0.001998001998002,0.047952047952048,0.047952047952048,0.000999000999000999,0.990105778743494,0.00989422125650608,0.0886832353770463,0.990105778743494,0.00989422125650608,0.0847156684409278,0.903092414760451,0.0878828968087316,0.0090246884308178
"Cardinalis cardinalis",908100.645302786,144606.86103936,919271.209342249,175559.447741661,32906.5969757313,30952.586702301,11170.5640394631,26.6221918480452,491,512,0.954302154269628,0.999000999000999,0.922077922077922,0.922077922077922,1,1,0.933066933066933,0.933066933066933,1,0.001998001998002,0.0679320679320679,0.0679320679320679,0.001998001998002,0.002997002997003,0.0699300699300699,0.0699300699300699,0.000999000999000999,0.996851237818324,0.00314876218167572,0,0.996851237818324,0.00314876218167572,0,0.996851237818324,0,0.00314876218167572
"Cathartes aura",487060.487300721,110008.575564768,408765.449252953,240693.900892703,152344.239270704,130685.325327935,-78295.0380477684,-27.9766897728918,408,581,0.86234490921174,0.99000999000999,0.485514485514486,0.485514485514486,1,0.984015984015984,0.456543456543457,0.456543456543457,1,0.011988011988012,0.510489510489511,0.510489510489511,0.000999000999000999,0.020979020979021,0.529470529470529,0.529470529470529,0.000999000999000999,0.986738420638465,0.0132615793615353,0.000631382270788245,0.986738420638465,0.0132615793615353,0.000631382270788245,0.986123668431585,0.000623014361274524,0.0132533172071399
"Catharus fuscescens",1088807.84516382,807690.214651319,1170338.70544605,812771.435373224,81689.0444452987,5081.22072190547,81530.8602822346,94.5953457311293,163,152,0.86041729749828,1,1,1,1,1,1,1,1,0.001998001998002,0.0549450549450549,0.0549450549450549,0.001998001998002,0.000999000999000999,0.04995004995005,0.04995004995005,0.000999000999000999,1,0,0.0458628969560766,1,0,0.0319634853111103,0.954137103043924,0.0458628969560766,0
"Catharus guttatus",332603.456150648,812165.261539485,358415.899893946,835806.349895575,35002.6186257741,23641.08835609,25812.4437432981,50.1356029085828,145,131,0.953418793468785,1,0.817182817182817,0.817182817182817,1,1,0.863136863136863,0.863136863136863,1,0.000999000999000999,0.201798201798202,0.201798201798202,0.000999000999000999,0.001998001998002,0.133866133866134,0.133866133866134,0.001998001998002,0.994328180662542,0.0056718193374578,0.00120325512823428,0.996018506099774,0.0039814939002258,0.00120325512823428,0.993138527998601,0.00119643864779994,0.00566503335359912
"Catharus ustulatus",-796308.084496024,1015737.26180679,-870045.788993404,1078722.60916269,96976.3014663182,62985.3473558991,-73737.7044973802,-55.5051820430293,71,63,0.856626773369553,0.994005994005994,0.959040959040959,0.959040959040959,1,0.996003996003996,0.996003996003996,0.996003996003996,1,0.002997002997003,0.027972027972028,0.027972027972028,0.000999000999000999,0.003996003996004,0.004995004995005,0.004995004995005,0.000999000999000999,0.923104447878029,0.0768955521219705,0.00014112766847783,0.938805818118596,0.0611941818814037,0.00014112766847783,0.922984188607011,0.000130276992268185,0.0768855344007212
"Catherpes mexicanus",-1269994.34299449,99016.4006385825,-1383325.53016799,189132.248225107,144792.347768769,90115.8475865247,-113331.187173498,-60.7560981981666,25,24,0.849566881741118,0.988011988011988,0.872127872127872,0.872127872127872,1,0.99000999000999,0.878121878121878,0.878121878121878,1,0.00999000999000999,0.11988011988012,0.11988011988012,0.000999000999000999,0.00799200799200799,0.101898101898102,0.101898101898102,0.000999000999000999,0.906305291454292,0.0936947085457083,0.0180297490520819,0.906305291454292,0.0936947085457083,0.0177524710086684,0.891470789030564,0.0163681074838742,0.0921611034855619
"Certhia americana",462179.264087888,790008.691160924,137718.468901862,851162.024673136,330173.496532359,61153.3335122115,-324460.795186025,-75.6590215853203,87,112,0.690847163147175,0.99000999000999,0.837162837162837,0.837162837162837,1,0.992007992007992,0.837162837162837,0.837162837162837,1,0.010989010989011,0.178821178821179,0.178821178821179,0.000999000999000999,0.004995004995005,0.144855144855145,0.144855144855145,0.000999000999000999,0.879698394131136,0.120301605868864,0.0197016574426177,0.882019689975717,0.117980310024283,0,0.864415664749953,0.0173726921444217,0.118211643105625
"Chaetura pelagica",931760.072446519,216133.791834854,946588.52654953,207869.668779882,16975.8293156127,-8264.12305497134,14828.4541030111,125.167206626908,494,467,0.946643564573314,1,0.928071928071928,0.928071928071928,1,1,0.946053946053946,0.946053946053946,1,0.001998001998002,0.0749250749250749,0.0749250749250749,0.001998001998002,0.002997002997003,0.0689310689310689,0.0689310689310689,0.002997002997003,0.990248944679415,0.00975105532058471,0,0.991000256131427,0.00899974386857324,0,0.990248944679415,0,0.00975105532058471
"Chamaea fasciata",-2169910.83035965,500056.175139574,-2166799.36336779,507098.835005561,7699.36911892227,7042.65986598691,3111.46699185949,8.48764636586528,25,22,0.927262966787018,1,0.931068931068931,0.931068931068931,1,1,0.932067932067932,0.932067932067932,1,0.001998001998002,0.0679320679320679,0.0679320679320679,0.001998001998002,0.000999000999000999,0.0829170829170829,0.0829170829170829,0.000999000999000999,0.9677110417609,0.0322889582391002,0.00237781278117757,0.9677110417609,0.0322889582391002,0.00237781278117757,0.965484133146828,0.00230121236399198,0.03221465448918
"Charadrius vociferus",369667.776548144,341442.579751996,311578.184914257,337315.281278667,58236.0305041447,-4127.29847332876,-58089.5916338868,-91.3680068412224,641,573,0.943827886143914,1,0.913086913086913,0.913086913086913,1,1,0.907092907092907,0.907092907092907,1,0.000999000999000999,0.0799200799200799,0.0799200799200799,0.000999000999000999,0.000999000999000999,0.0759240759240759,0.0759240759240759,0.000999000999000999,0.999633394202775,0.000366605797224537,0.00100290144150129,0.999633394202775,0.000366605797224537,0.00100290144150129,0.998631227596983,0.00100253414062,0.00036623826239667
"Chondestes grammacus",-686900.004234914,214040.823476244,-595809.772823876,250725.397540907,98199.7364193117,36684.5740646627,91090.2314110387,63.6346525463044,184,187,0.926679910602388,0.999000999000999,0.865134865134865,0.865134865134865,1,0.997002997002997,0.86013986013986,0.86013986013986,1,0.004995004995005,0.155844155844156,0.155844155844156,0.002997002997003,0.000999000999000999,0.148851148851149,0.148851148851149,0.000999000999000999,0.992620933248055,0.00737906675194466,0.00589066488347025,0.992620933248055,0.00737906675194466,0.00589066488347025,0.986816630533808,0.00584745144881728,0.00733591801737508
"Chordeiles minor",-397017.091933923,238843.870795139,-480051.97214294,217166.398690002,85817.8543672287,-21677.4721051366,-83034.8802090175,-107.11764767646,261,206,0.932039587821991,1,0.808191808191808,0.808191808191808,1,1,0.872127872127872,0.872127872127872,1,0.000999000999000999,0.174825174825175,0.174825174825175,0.000999000999000999,0.000999000999000999,0.118881118881119,0.118881118881119,0.000999000999000999,0.998461210280763,0.00153878971923745,0.0148629712006604,0.999468075910354,0.000531924089645626,0.0148629712006604,0.983643606967807,0.0148404396288855,0.00151595340330756
"Circus hudsonius",-443761.65793996,730101.2771641,-655132.46528677,768605.920557283,214849.309427046,38504.6433931831,-211370.80734681,-82.9428852732018,128,126,0.863048299614186,1,0.979020979020979,0.979020979020979,1,0.999000999000999,1,1,1,0.001998001998002,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.001998001998002,0.004995004995005,0.004995004995005,0.001998001998002,0.997110890139314,0.00288910986068653,0.0468528472890526,1,0,0.0468528472890526,0.950522071414479,0.0467238089419779,0.00275411964354343
"Cistothorus palustris",-207221.073785029,778607.551124242,-326891.161004585,841277.935888459,135087.034543034,62670.3847642168,-119670.087219555,-63.9483847972303,51,69,0.859281150438418,1,0.862137862137862,0.862137862137862,1,1,0.911088911088911,0.911088911088911,1,0.001998001998002,0.157842157842158,0.157842157842158,0.001998001998002,0.001998001998002,0.117882117882118,0.117882117882118,0.000999000999000999,0.995396316035833,0.00460368396416741,0.01945325165411,0.997397265723933,0.00260273427606678,0.0102453154385609,0.976120039018449,0.0193654293338671,0.00451453164768387
"Coccothraustes vespertinus",-374168.33780841,980050.614802103,-1179409.07264203,1026829.09324109,806598.33069531,46778.4784389838,-805240.734833624,-88.9850754461915,73,33,0.688514436292234,1,0.946053946053946,0.946053946053946,1,1,0.962037962037962,0.962037962037962,1,0.000999000999000999,0.038961038961039,0.038961038961039,0.000999000999000999,0.000999000999000999,0.027972027972028,0.027972027972028,0.000999000999000999,0.997588770959775,0.0024112290402254,0.109409747681133,0.997588770959775,0.0024112290402254,0.0724322980033662,0.888677278935091,0.109174737321773,0.00214798374313616
"Coccyzus americanus",832448.841135968,87800.0188227841,860100.918460757,108419.236818427,34493.3258925248,20619.2179956433,27652.0773247881,59.5487827118964,415,418,0.961206756835812,1,0.956043956043956,0.956043956043956,1,1,0.944055944055944,0.944055944055944,1,0.002997002997003,0.048951048951049,0.048951048951049,0.002997002997003,0.000999000999000999,0.0559440559440559,0.0559440559440559,0.000999000999000999,0.999489790450178,0.000510209549821448,0.00758509889846869,0.999489790450178,0.000510209549821448,0.00758509889846869,0.991912400232569,0.00758125824796715,0.000506341519463672
"Coccyzus erythropthalmus",868771.878859873,661209.780840592,1004938.58997542,685255.773286571,138273.580154481,24045.9924459795,136166.71111555,86.4213065195841,202,105,0.827520839342062,1,1,1,1,0.998001998001998,1,1,1,0.003996003996004,0.004995004995005,0.004995004995005,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.998177087282996,0.00182291271700432,0.0424231198930117,0.998177087282996,0.00182291271700432,0.0405006210817404,0.955905224669789,0.0423490612555223,0.00174571407468844
"Colaptes auratus auratus",941311.767043621,312726.151510314,950759.684598123,400945.798381397,88724.1187061063,88219.646871083,9447.91755450168,13.0354813864775,503,443,0.888443833668606,1,0.845154845154845,0.845154845154845,1,1,0.845154845154845,0.845154845154845,1,0.002997002997003,0.148851148851149,0.148851148851149,0.002997002997003,0.002997002997003,0.170829170829171,0.170829170829171,0.000999000999000999,0.999556071235063,0.000443928764937101,0.0115442998621437,0.999556071235063,0.000443928764937101,0.00562324421422193,0.988021959680857,0.0115392341521708,0.000438806166971608
