"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","nS_NA","nE_NA","nU_NA","nS_A","nE_A","nU_A","n_centroid_hist_X","n_centroid_hist_Y","n_centroid_rec_X","n_centroid_rec_Y","n_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Apus pallidus",0.672383424638149,0.993006993006993,0.91008991008991,0.91008991008991,0.999000999000999,0.984015984015984,0.905094905094905,0.905094905094905,1,0.025974025974026,0.0849150849150849,0.0849150849150849,0.003996003996004,0.015984015984016,0.0959040959040959,0.0959040959040959,0.000999000999000999,0.943594245103674,0.0564057548963263,0.0010087774585916,0.943594245103674,0.0564057548963263,0.00088060083298333,2.74160385602497,-0.467537592469905,1.89575983191433,-0.109068808491009,0.918668592154421,0.942696008707184,0.000830870555821165,0.0563520605226246,0.000121060214370024,6.93889390390723e-18
"Aquila adalberti",0.6593796424001,0.976023976023976,0.992007992007992,0.992007992007992,0.995004995004995,0.974025974025974,0.987012987012987,0.987012987012987,0.99000999000999,0.031968031968032,0.018981018981019,0.018981018981019,0.010989010989011,0.028971028971029,0.013986013986014,0.013986013986014,0.00699300699300699,0.877225230557213,0.122774769442787,0.0183022297182648,0.877225230557213,0.122774769442787,0.0183022297182648,2.20977597168792,0.89384862758703,1.74882841838448,1.56353884253816,0.812993007902114,0.863109504841271,0.0160913357530488,0.12079915940568,0,0
"Aquila chrysaetos",0.934365965747307,1,0.994005994005994,0.994005994005994,1,1,1,1,1,0.000999000999000999,0.011988011988012,0.011988011988012,0.000999000999000999,0.001998001998002,0.00999000999000999,0.00999000999000999,0.001998001998002,0.99996660791961,3.33920803897105e-05,0.00389954663537038,1,0,0.00389954663537038,1.26660445119429,-0.0277231109408788,1.59156362147047,0.139378741233421,0.365405926808344,0.9960673212001,0.00389941692915423,0,0,3.32618707461392e-05
"Branta leucopsis",0.571396795489367,0.995004995004995,0.997002997002997,0.997002997002997,0.998001998001998,0.998001998001998,1,1,0.997002997002997,0.004995004995005,0.004995004995005,0.004995004995005,0.004995004995005,0.003996003996004,0.003996003996004,0.003996003996004,0.003996003996004,0.939071629291558,0.0609283707084422,0.0146353868139898,0.939071629291558,0.0609283707084422,0.0146353868139898,2.0763321518162,-0.142479387286671,0.87413395024905,-0.229417195982039,1.20533758691581,0.926153813621061,0.0137559428562889,0.06009024352265,0,0
"Buteo buteo",0.960802149046787,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999930774729649,6.92252703514072e-05,0.000800208554619776,0.999930774729649,6.92252703514072e-05,0.000800208554619776,-0.178029744784012,0.500177531933651,-0.143941772545837,0.431714298640092,0.0764800899863417,0.99913067691618,0.000800153204290455,6.91698795295177e-05,0,0
"Caprimulgus ruficollis",0.942157528429967,1,1,1,1,1,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.991478810746887,0.00852118925311249,0.0137116705926348,0.991478810746887,0.00852118925311249,0.0137116705926348,2.00819571947602,-1.26697370157201,2.14376002046337,-1.41889457439332,0.203611471437589,0.977998248955571,0.013596419454654,0.00840533158977469,0,0
"Carduelis carduelis",0.928564158187787,1,0.97002997002997,0.97002997002997,1,1,0.971028971028971,0.971028971028971,1,0.001998001998002,0.022977022977023,0.022977022977023,0.001998001998002,0.001998001998002,0.021978021978022,0.021978021978022,0.001998001998002,0.996618973054317,0.003381026945683,5.32196462465249e-05,0.996631215946435,0.00336878405356552,5.32196462465249e-05,-0.0255154153629426,0.107461650974432,-0.151772153206943,0.229085907214772,0.175308937470468,0.996566112664303,5.30397187323366e-05,0.00336856399333143,0,1.22836236333499e-05
"Carduelis citrinella",0.952249188544104,1,0.7002997002997,0.7002997002997,1,1,0.733266733266733,0.733266733266733,1,0.000999000999000999,0.27972027972028,0.27972027972028,0.000999000999000999,0.001998001998002,0.265734265734266,0.265734265734266,0.001998001998002,0.994880936279816,0.0051190637201836,0.00112715215875587,0.995509659212689,0.00449034078731096,0.00112715215875587,-2.54601364484423,0.554460786086173,-2.48870073152532,0.460139207232804,0.110369063919622,0.993765288074445,0.00112138866540477,0.00448247263575886,2.16840434497101e-19,0.00063085062439144
"Certhia brachydactyla",0.963440778875159,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999546716032487,0.000453283967513417,0.000767923354100952,0.999546716032487,0.000453283967513417,0.000767923354100952,-0.587952864435525,-0.191025661412663,-0.552154575397479,-0.144180028541935,0.0589578732410734,0.998779488428231,0.000767575533939588,0.000452936037830026,0,0
"Cettia cetti",0.877540758997039,1,0.987012987012987,0.987012987012987,1,1,0.982017982017982,0.982017982017982,1,0.001998001998002,0.010989010989011,0.010989010989011,0.001998001998002,0.000999000999000999,0.014985014985015,0.014985014985015,0.000999000999000999,0.985250207709869,0.0147497922901308,0.00286437429315141,0.985250207709869,0.0147497922901308,0.00286437429315141,1.01115621623514,-0.286402520420316,0.720348224691708,-0.309560435604671,0.291728601582377,0.982469590627482,0.00282224460408929,0.0147081647684285,0,0
"Charadrius hiaticula",0.937260832141968,1,0.997002997002997,0.997002997002997,1,1,0.998001998001998,0.998001998001998,1,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.001998001998002,0.001998001998002,0.002997002997003,0.002997002997003,0.002997002997003,0.998855526390169,0.00114447360983099,0.00156775524501969,0.998855526390169,0.00114447360983099,0.00156775524501969,0.215995921890957,0.560527846679909,0.0420390765044685,0.523821068035567,0.177787433907077,0.99729135479416,0.0015659638002527,0.00114268140558765,0,0
"Ciconia ciconia",0.791429109723398,0.999000999000999,0.993006993006993,0.993006993006993,0.999000999000999,1,0.997002997002997,0.997002997002997,0.998001998001998,0.004995004995005,0.00699300699300699,0.00699300699300699,0.002997002997003,0.00799200799200799,0.00799200799200799,0.00799200799200799,0.002997002997003,0.985048136187331,0.0149518638126686,0.000211250964602354,0.985048136187331,0.0149518638126686,0.000211250964602354,-0.815433290141315,-1.29756449918887,-0.77183801157432,-0.954742268176112,0.345583029661323,0.984843154539689,0.000208093026231053,0.01494875243408,0,0
"Cinclus cinclus",0.949874870135913,1,0.931068931068931,0.931068931068931,1,1,0.921078921078921,0.921078921078921,1,0.000999000999000999,0.0709290709290709,0.0709290709290709,0.000999000999000999,0.001998001998002,0.0709290709290709,0.0709290709290709,0.001998001998002,0.99955973982308,0.000440260176919938,0.00406571096520766,0.99955973982308,0.000440260176919938,0.00406571096520766,-0.975615919381146,-0.397129058707604,-1.04447232031219,-0.263085552945044,0.15069460967896,0.995497600739968,0.00406392826889105,0.000438470991141286,0,0
"Circus aeruginosus",0.86735495334063,0.999000999000999,0.978021978021978,0.978021978021978,0.998001998001998,1,0.981018981018981,0.981018981018981,1,0.002997002997003,0.022977022977023,0.022977022977023,0.00699300699300699,0.001998001998002,0.028971028971029,0.028971028971029,0.004995004995005,0.990764076621727,0.00923592337827274,0.00106375097107249,0.990764076621727,0.00923592337827274,0.00106375097107249,-0.0403508453128522,1.17653670806575,-0.109262165602077,1.076055488389,0.121841066852398,0.989719874096196,0.00105393660324472,0.00922618930055961,0,0
"Circus pygargus",0.859662707413237,1,0.989010989010989,0.989010989010989,1,0.999000999000999,0.993006993006993,0.993006993006993,1,0.001998001998002,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.001998001998002,0.00599400599400599,0.00599400599400599,0.001998001998002,0.997007557610859,0.00299244238914107,0.00909351206297987,0.997007557610859,0.00299244238914107,0.00909351206297987,-0.128067894623682,0.0732806290510168,0.0300084489666229,0.811979430764557,0.755423093409184,0.987968141761154,0.00906654696917866,0.00296531126966736,0,0
"Coccothraustes coccothraustes",0.875845893003629,0.997002997002997,0.992007992007992,0.992007992007992,1,0.999000999000999,0.995004995004995,0.995004995004995,0.998001998001998,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.003996003996004,0.00599400599400599,0.00599400599400599,0.003996003996004,0.993150359416782,0.00684964058321767,0.000528899508515762,0.993150359416782,0.00684964058321767,0.000528899508515762,-0.0901092704813384,0.615200085767977,-0.172268848935757,0.693248856770758,0.113321696893632,0.99262867874673,0.000525278639942295,0.00684604261332802,0,0
"Columba oenas",0.847678648689822,0.998001998001998,0.975024975024975,0.975024975024975,0.995004995004995,0.999000999000999,0.975024975024975,0.975024975024975,0.991008991008991,0.001998001998002,0.02997002997003,0.02997002997003,0.00699300699300699,0.001998001998002,0.015984015984016,0.015984015984016,0.002997002997003,0.99810162689476,0.00189837310524054,0.0133364970223513,0.99810162689476,0.00189837310524054,0.0133364970223513,-0.229097230504402,0.483394521399047,-0.261390357534346,0.680761924001556,0.199991843992282,0.984815380728104,0.0133115163913626,0.00187310288053321,0,0
"Columba palumbus",0.951866582551061,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999160487018472,0.000839512981527671,0.000160348772060626,0.999442007989403,0.000557992010597327,0.000160348772060626,-0.179931655382498,0.390724191762238,-0.188211792328453,0.400459030828622,0.012779974940983,0.999000407341603,0.000160214178752121,0.00055774546339261,0,0.000281633016252174
"Coracias garrulus",0.676948777176653,0.997002997002997,0.98001998001998,0.98001998001998,0.997002997002997,0.996003996003996,0.986013986013986,0.986013986013986,0.998001998001998,0.004995004995005,0.023976023976024,0.023976023976024,0.004995004995005,0.00799200799200799,0.013986013986014,0.013986013986014,0.003996003996004,0.98847444416894,0.0115255558310602,0.0288537364867272,0.98847444416894,0.0115255558310602,0.0288537364867272,-0.298263570945393,-1.2395122893314,0.97033430584705,-0.789780404686047,1.34595666388965,0.960272606826664,0.028530669162607,0.011196724010729,0,0
"Crex crex",0.862814180186357,1,0.986013986013986,0.986013986013986,0.981018981018981,0.997002997002997,0.987012987012987,0.987012987012987,0.988011988011988,0.004995004995005,0.010989010989011,0.010989010989011,0.00999000999000999,0.001998001998002,0.015984015984016,0.015984015984016,0.014985014985015,0.998479081831317,0.00152091816868334,0.00765335469806021,0.998479081831317,0.00152091816868334,0.00764432593375279,-0.256314577341952,1.1677746431254,-0.0355465339210242,1.22471917337919,0.227993878254943,0.990848900865731,0.0076327189406615,0.00150929561086308,9.08458274455088e-06,0
"Cyanistes caeruleus",0.947854289487347,1,1,1,1,1,1,1,1,0.001998001998002,0.004995004995005,0.004995004995005,0.001998001998002,0.001998001998002,0.004995004995005,0.004995004995005,0.001998001998002,0.998787509975068,0.00121249002493202,4.75186791434664e-05,0.998787509975068,0.00121249002493202,4.75186791434664e-05,-0.195020955038718,0.321641917557013,-0.251373766735381,0.363468249326168,0.0701789242962799,0.998740106455184,4.74610659535202e-05,0.00121243247886297,0,0
"Cygnus olor",0.792600065433631,0.999000999000999,0.999000999000999,0.999000999000999,1,0.999000999000999,1,1,1,0.003996003996004,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.976410567808737,0.0235894321912632,9.75348896160364e-06,0.977469372825965,0.0225306271740353,0,-0.261950474726271,0.665191242618473,-0.143799833346583,0.661033402643435,0.118223778030012,0.976401269048729,0,0.0225060074277219,9.52341188625527e-06,0.00108320011166235
"Dendrocopos major",0.955102052230904,1,0.999000999000999,0.999000999000999,1,1,1,1,1,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999064808496484,0.000935191503515454,0.000318028767499856,0.999064808496484,0.000935191503515454,0.000318028767499856,-0.254598684009077,0.587872180761995,-0.253902559067805,0.516940206306745,0.070935390250947,0.998747374192034,0.000317731444197604,0.000934894363768441,0,0
"Emberiza calandra",0.88107977781307,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.995084668206847,0.00491533179315268,0.00249714243749672,0.995084668206847,0.00491533179315268,0.00249714243749672,-0.0535963879420684,-0.119265552830777,-0.0165946027579854,0.137011225118949,0.258934198249481,0.992611983653973,0.0024848986542325,0.00490311769179477,0,0
"Emberiza cia",0.926238901190891,1,0.999000999000999,0.999000999000999,1,1,0.995004995004995,0.995004995004995,1,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.998372669140436,0.00162733085956344,0.00260540562263959,0.998372669140436,0.00162733085956344,0.0024049806782732,0.139244469453712,0.640115813600227,-0.241959981034724,0.674073337989063,0.382713922577698,0.995775725321419,0.00240059476331362,0.00162309788429492,0.000200582030972131,0
"Emberiza cirlus",0.978482296303589,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.999514537856145,0.000485462143854684,0.000269613221769396,0.999514537856145,0.000485462143854684,0.000253822217907036,0.32710307165425,-0.358640301049672,0.228159180655807,-0.307874102828759,0.111207465791272,0.999245186309606,0.000253695022855407,0.000485331320365599,1.57873471730796e-05,5.42101086242752e-20
"Emberiza citrinella",0.961881143089516,1,1,1,1,1,0.998001998001998,0.998001998001998,1,0.001998001998002,0.002997002997003,0.002997002997003,0.003996003996004,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.999371899019518,0.000628100980482244,0.00158450974378923,0.999371899019518,0.000628100980482244,0.00157003840475326,0.43485884066406,0.801815656698375,0.437307513341629,0.890030439983035,0.088248761962089,0.997789377539893,0.00156903108164892,0.000627106372474993,1.44850059827302e-05,1.0842021724855e-19
"Emberiza hortulana",0.791114741144356,0.992007992007992,0.997002997002997,0.997002997002997,0.999000999000999,0.989010989010989,0.997002997002997,0.997002997002997,0.999000999000999,0.013986013986014,0.00599400599400599,0.00599400599400599,0.004995004995005,0.00999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.999910233332767,8.97666672328057e-05,0.0183510093532439,0.999910233332767,8.97666672328057e-05,0.0183510093532439,-0.291680226815624,-1.06664772169054,-0.112350015337162,-1.3430932316716,0.329516987024335,0.981562488225145,0.0183493922714121,8.81195034428537e-05,0,0
"Emberiza melanocephala",0.838282266316154,0.998001998001998,0.769230769230769,0.769230769230769,0.998001998001998,1,0.785214785214785,0.785214785214785,1,0.003996003996004,0.21978021978022,0.21978021978022,0.003996003996004,0.001998001998002,0.215784215784216,0.215784215784216,0.000999000999000999,0.971287381101931,0.0287126188980688,0.00321182009593675,0.971287381101931,0.0287126188980688,0.00129540961802266,2.01782508009797,-0.00545757331544959,0.826112696974802,-0.507958350377379,1.2933234069779,0.968257073213469,0.00125591645161005,0.028623038741631,0.00186397159328956,0
"Erithacus rubecula",0.984355713003622,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999820227693931,0.000179772306069399,5.41782908926323e-05,0.999820227693931,0.000179772306069399,5.41782908926323e-05,0.141579151497566,0.459159039187992,0.14327774923734,0.412150197148174,0.0470395202378392,0.999766068880272,5.41685516639281e-05,0.00017976256806395,0,0
"Ficedula albicollis",0.861988678033579,1,1,1,1,1,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.993124500210618,0.00687549978938213,0.00768478104888709,0.993124500210618,0.00687549978938213,0.00768478104888709,-0.878867475185609,-0.861383609576989,-0.894547832366038,-1.19344577554082,0.332432182055073,0.985544628808435,0.00763234760654481,0.00682302358502084,0,0
"Ficedula hypoleuca",0.945959877210098,1,0.997002997002997,0.997002997002997,1,1,0.998001998001998,0.998001998001998,1,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.998284022514488,0.001715977485512,0.00159038717550876,0.998319839842637,0.00168016015736348,0.00159038717550876,0.34183445366388,-1.22426286780809,0.426593783742286,-1.30225654546892,0.115183148899491,0.996699084467727,0.00158766243976203,0.00167743244576537,0,3.58206467454044e-05
"Ficedula parva",0.840768454458616,0.997002997002997,0.995004995004995,0.995004995004995,1,0.997002997002997,0.995004995004995,0.995004995004995,0.997002997002997,0.00799200799200799,0.010989010989011,0.010989010989011,0.004995004995005,0.003996003996004,0.00799200799200799,0.00799200799200799,0.001998001998002,0.983545814772906,0.0164541852270939,0.000897100196130135,0.983545814772906,0.0164541852270939,0.000897100196130135,-0.143761018418128,1.3254765357082,0.0110661946731773,1.40852994953063,0.175696714429099,0.982677980991128,0.000882352167782679,0.0164396668410897,0,0
"Ficedula semitorquata",0.526931420307743,0.917082917082917,1,1,0.991008991008991,0.937062937062937,1,1,0.995004995004995,0.0579420579420579,0.022977022977023,0.022977022977023,0.011988011988012,0.0689310689310689,0.015984015984016,0.015984015984016,0.00799200799200799,1,0,0.213881171601039,1,0,0.213881171601039,0.469569258639025,-0.8884990109655,-0.260674233248298,-1.05886868099423,0.749854240442428,0.786118828398961,0.213881171601039,0,0,0
"Garrulus glandarius",0.963459109444493,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999571983619255,0.000428016380744801,0.000751091521571939,0.999571983619255,0.000428016380744801,0.000751091521571939,-0.221045569854656,0.444503750309978,-0.229981714725841,0.427273502837996,0.0194096912161042,0.99882153467778,0.000750770283454504,0.000427695038765307,0,0
"Hieraaetus pennatus",0.830200485245206,1,0.995004995004995,0.995004995004995,1,0.999000999000999,0.994005994005994,0.994005994005994,1,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.001998001998002,0.00699300699300699,0.00699300699300699,0.001998001998002,0.981521478746597,0.0184785212534026,0.00177272910480372,0.981521478746597,0.0184785212534026,0.00177272910480372,0.505167043202341,-0.500229844726532,0.78542323671757,-0.302465010921192,0.343007964184068,0.979813603212548,0.00174002869120157,0.0184463680962507,0,0
"Hippolais icterina",0.938228270579225,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.000999000999000999,0.000999000999000999,0.002997002997003,0.997515600635164,0.00248439936483645,0.000233398217268565,0.997760682104427,0.00223931789557306,0.000233398217268565,-0.086282136479058,1.07149025802579,-0.0915392381343231,1.07149025802579,0.00525710165526506,0.997283360551405,0.000232818497886655,0.00223824662195525,0,0.000245574328752923
"Hippolais olivetorum",0.779073375158426,1,0.8001998001998,0.8001998001998,1,1,0.799200799200799,0.799200799200799,1,0.001998001998002,0.185814185814186,0.185814185814186,0.000999000999000999,0.000999000999000999,0.226773226773227,0.226773226773227,0.000999000999000999,0.960323494787006,0.0396765052129944,0.00295024499253652,0.960482726662641,0.0395172733373586,0.00295024499253652,2.4086657085177,0.0726848555636083,2.01844978328228,-0.44241952699029,0.646220545350862,0.957602397747371,0.00283352126070579,0.0393987675674093,0,0.000165313424513605
"Hippolais polyglotta",0.851863011633098,0.999000999000999,0.999000999000999,0.999000999000999,1,0.999000999000999,1,1,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.004995004995005,0.000999000999000999,0.000999000999000999,0.003996003996004,0.986918302348938,0.0130816976510625,0,0.986958188659134,0.0130418113408665,0,0.16110576950596,-0.143954075757716,-0.175389026700368,-0.167425033122267,0.337312368159761,0.986918302348938,0,0.0130412842772698,0,4.04133737926613e-05
"Lanius collurio",0.934064627826918,1,0.999000999000999,0.999000999000999,1,1,0.999000999000999,0.999000999000999,1,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.002997002997003,0.003996003996004,0.003996003996004,0.002997002997003,0.997751943751507,0.00224805624849304,0.0014564253275073,0.997751943751507,0.00224805624849304,0.0014564253275073,-0.243473518231656,0.919437014234985,-0.233139280533279,0.825733706962573,0.0942714498806216,0.996302054568576,0.00145315595926513,0.00224478947215878,0,0
